ds,yhat,yhat_lower,yhat_upper
2024-01-04 04:00:00,60.36967443549364,51.99841494898876,68.21604417230375
2024-01-04 05:00:00,59.790736929223065,50.87270033153332,67.97772532261254
2024-01-04 06:00:00,59.333274781139835,50.90564118218467,67.63612945841446
2024-01-04 07:00:00,59.23032406349526,51.1081876176801,68.22554968773132
2024-01-04 08:00:00,59.43276140887221,50.966055553569134,67.82959139274601
2024-01-04 09:00:00,59.71275168003942,51.19864886790495,68.22321900268956
2024-01-04 10:00:00,59.87039459050134,51.73256069480005,68.04263478818278
2024-01-04 11:00:00,59.85206314025547,51.05862852291583,68.34360367487416
2024-01-04 12:00:00,59.7126791827308,51.0725696172059,68.00599810868123
2024-01-04 13:00:00,59.51581452819505,51.162854915925806,68.313378759531
2024-01-04 14:00:00,59.30014621145927,50.816470778974484,67.87448355119807
2024-01-04 15:00:00,59.12996167143123,51.17911579195868,67.67807649359438
2024-01-04 16:00:00,59.12804722619797,50.39267201531104,67.87979535063643
2024-01-04 17:00:00,59.40151060765301,50.95168528240873,67.90529166263757
2024-01-04 18:00:00,59.905888817705325,51.97491215905672,68.1439169731582
2024-01-04 19:00:00,60.399276853610786,51.67749874670413,68.79888214044699
2024-01-04 20:00:00,60.58366393498147,51.660525472315015,68.53346204953597
2024-01-04 21:00:00,60.34897261594979,51.624765965776376,68.61442121771422
2024-01-04 22:00:00,59.904933555563154,50.94108454525041,68.58552087985544
2024-01-04 23:00:00,59.65346602879333,51.51532853858614,68.06165365480548
2024-01-05 00:00:00,59.8782814357891,51.759181744674386,68.14029026441199
2024-01-05 01:00:00,60.50570857972787,52.11308372517593,68.97525237624762
2024-01-05 02:00:00,61.14720172890128,52.513076543750124,69.23089362109886
2024-01-05 03:00:00,61.39696326765581,52.71522175379673,69.89396541776944
2024-01-05 04:00:00,61.13846382659409,52.47381208505712,69.59414440589104
2024-01-05 05:00:00,60.61023526400623,52.06663043358847,69.29589755605522
2024-01-05 06:00:00,60.194308293325,51.80211384878215,68.61759578330349
2024-01-05 07:00:00,60.12326832611972,51.476671960721625,68.95111008016241
2024-01-05 08:00:00,60.34766365105099,51.70386709385698,68.917855786777
2024-01-05 09:00:00,60.63945684711197,51.90348178749422,69.36886242353175
2024-01-05 10:00:00,60.79867354548546,52.28800547264091,68.94697400843138
2024-01-05 11:00:00,60.77174138071651,52.3703541424006,69.87418490044058
2024-01-05 12:00:00,60.6137644417491,51.6093890219505,69.12718236292491
2024-01-05 13:00:00,60.38862164591561,51.638482506238276,68.7686227555817
2024-01-05 14:00:00,60.13541769944639,51.257179701922254,68.62198741818464
2024-01-05 15:00:00,59.918982449327245,51.2607655509378,69.0229052145813
2024-01-05 16:00:00,59.862752085847106,51.08634823633251,68.10163093614855
2024-01-05 17:00:00,60.07458305405328,51.294342989677844,69.19130359089957
2024-01-05 18:00:00,60.510850046939154,51.64775540011376,68.73230587462584
2024-01-05 19:00:00,60.93056375493679,52.3937554762851,69.52048410918044
2024-01-05 20:00:00,61.036695144569535,52.24308154376509,69.90934288409002
2024-01-05 21:00:00,60.720201802578075,52.0537873523956,69.07795096130656
2024-01-05 22:00:00,60.19188928217252,51.60834834671999,68.64811702553794
2024-01-05 23:00:00,59.85477770403798,51.257142677469965,68.43658838083559
2024-01-06 00:00:00,59.99369104837136,51.437349948131114,68.95006803165151
2024-01-06 01:00:00,60.53606808813225,52.1752908146287,68.79601724333585
2024-01-06 02:00:00,61.09445616255403,53.01333777523634,69.84528524093987
2024-01-06 03:00:00,61.264119777102,52.16475230704569,69.82405504150128
2024-01-06 04:00:00,60.929547098360054,52.501396786070835,69.6777821432101
2024-01-06 05:00:00,60.330229890349216,51.28272072023261,69.15740627085349
2024-01-06 06:00:00,59.84908885117601,51.22571941465911,67.77988430118086
2024-01-06 07:00:00,59.7195180772739,50.51384472733339,67.6868556588756
2024-01-06 08:00:00,59.892782918679536,51.919520342319544,68.95734491013884
2024-01-06 09:00:00,60.14146225534705,51.76142448275945,69.551973928777
2024-01-06 10:00:00,60.266089424940034,52.18110475758507,69.03562575064143
2024-01-06 11:00:00,60.21348474130915,51.58004441895483,68.65998795522664
2024-01-06 12:00:00,60.039024996555604,51.310417883106005,68.48943847858727
2024-01-06 13:00:00,59.80673843190342,51.549564922543226,68.5655952008374
2024-01-06 14:00:00,59.55575388397529,51.150266388301624,68.49455413123987
2024-01-06 15:00:00,59.350799934441426,50.30583856376625,67.65937306164645
2024-01-06 16:00:00,59.3150875244662,50.81779093313079,66.90911327984348
2024-01-06 17:00:00,59.55612687391431,50.985234594912555,68.11641735918415
2024-01-06 18:00:00,60.02983004008181,52.24559599030993,68.17136966375642
2024-01-06 19:00:00,60.49463473209515,51.66875867991204,69.27392762970189
2024-01-06 20:00:00,60.65283607656052,52.13621845736799,69.20955247973032
2024-01-06 21:00:00,60.394621776315354,51.45329374104131,69.15403176486451
2024-01-06 22:00:00,59.92994348284888,51.134958256201365,68.71569459056622
2024-01-06 23:00:00,59.660894515256864,51.626531221577224,68.04148563483812
2024-01-07 00:00:00,59.871311212262434,51.09535715648915,67.85969285117115
2024-01-07 01:00:00,60.48759671863598,52.23271272178875,69.27234709656524
2024-01-07 02:00:00,61.12122824005397,52.88848362930061,69.49515351327958
2024-01-07 03:00:00,61.3663795812956,52.73465549449198,69.54264511653398
2024-01-07 04:00:00,61.106441858133465,52.617426437675775,69.40149901493585
2024-01-07 05:00:00,60.579817749040345,52.07719725382652,69.61259956100862
2024-01-07 06:00:00,60.168361062726696,51.952252493129215,68.14344275251628
2024-01-07 07:00:00,60.10443516688497,51.85899614464939,68.3556598081803
2024-01-07 08:00:00,60.33832436405831,51.526944736139974,68.1029764552678
2024-01-07 09:00:00,60.64168907151148,51.672311762985856,68.80683732720793
2024-01-07 10:00:00,60.814218870409405,52.906235899420636,69.1047082493835
2024-01-07 11:00:00,60.80197620849245,52.16752642203607,69.00766997992193
2024-01-07 12:00:00,60.659676005943055,52.45717240525717,69.24545739397584
2024-01-07 13:00:00,60.45078951920334,51.83484059216469,67.92251887656843
2024-01-07 14:00:00,60.21400105542461,51.45979023857446,67.9253375041102
2024-01-07 15:00:00,60.013713266872436,51.606198676693396,68.54064371555305
2024-01-07 16:00:00,59.97293440753772,51.51898387653812,68.29639083437422
2024-01-07 17:00:00,60.19909833023903,51.74337005046765,68.38206618145021
2024-01-07 18:00:00,60.64816851789791,51.84733638672729,69.02793593863645
2024-01-07 19:00:00,61.07876174435644,52.818309633436044,70.39089438179742
2024-01-07 20:00:00,61.19347805951257,52.88131193479009,68.94960686904852
2024-01-07 21:00:00,60.88293256031422,52.74649699504732,69.91371693514502
2024-01-07 22:00:00,60.35762181190861,51.57912357684134,68.72883066169439
2024-01-07 23:00:00,60.02029510537361,51.08009605848011,68.27075798707484
2024-01-08 00:00:00,60.15554792462787,51.896636056030985,68.37387077326129
2024-01-08 01:00:00,60.69063651788032,52.23829904640904,69.58637498812757
2024-01-08 02:00:00,61.23797472301725,52.45359405277953,70.07778390916405
2024-01-08 03:00:00,61.39274499085684,53.32307885158833,69.60290876832978
2024-01-08 04:00:00,61.03940664149346,52.85010362466772,69.52944332092056
2024-01-08 05:00:00,60.41747687412209,52.339575178299086,68.74421860333075
2024-01-08 06:00:00,59.90995647277227,51.19763447167879,68.2254163364083
2024-01-08 07:00:00,59.7503739275009,51.494764979254974,68.49493213503617
2024-01-08 08:00:00,59.890182235184895,51.810216147709646,68.89571475363385
2024-01-08 09:00:00,60.102199421226274,51.8526767294309,68.76954092015167
2024-01-08 10:00:00,60.187247030994364,51.31321109093157,68.40165508268045
2024-01-08 11:00:00,60.09247955871462,51.74286294450466,68.41415665310822
2024-01-08 12:00:00,59.8736502433917,51.9451943461774,67.42053303021514
2024-01-08 13:00:00,59.59520176071412,50.966322938960595,68.27949793209113
2024-01-08 14:00:00,59.29671057040752,51.47885131738459,67.84616589067127
2024-01-08 15:00:00,59.04338080414806,51.04835595642083,67.69414357485897
2024-01-08 16:00:00,58.95892122175274,50.57898932693753,67.19594726145269
2024-01-08 17:00:00,59.15135614416898,50.551467170675565,67.69531948378156
2024-01-08 18:00:00,59.577121772916165,50.35628690971343,67.57607714901138
2024-01-08 19:00:00,59.995183589374605,51.746368024006294,67.45082035577448
2024-01-08 20:00:00,60.108361610255734,51.73983497953407,68.88409878169598
2024-01-08 21:00:00,59.80735902114367,51.10218825743451,67.85380716623565
2024-01-08 22:00:00,59.30262709489699,50.92596323549615,68.36248813353576
2024-01-08 23:00:00,58.99673660175948,49.96116553489375,67.71235763764388
2024-01-09 00:00:00,59.173973084632735,50.1518304224718,67.38103376369786
2024-01-09 01:00:00,59.76115487460394,50.82423084965903,67.694063661704
2024-01-09 02:00:00,60.3701349545562,51.921715842783165,67.92781430199385
2024-01-09 03:00:00,60.59541855547485,52.160268125576756,69.26144071848151
2024-01-09 04:00:00,60.32067943873558,52.32321884637712,68.81456797995705
2024-01-09 05:00:00,59.784550288202595,50.75338944371584,68.15355099927262
2024-01-09 06:00:00,59.369059038528874,50.69693218057454,68.51779316615536
2024-01-09 07:00:00,59.30668472768164,50.73527797664143,68.25611646385839
2024-01-09 08:00:00,59.547766994589786,51.09941333878465,68.51188841939175
2024-01-09 09:00:00,59.863960104455046,51.146528711480634,68.76919892183042
2024-01-09 10:00:00,60.05488558464681,52.07761626307834,68.96373279616252
2024-01-09 11:00:00,60.06647626298387,51.66113326814934,69.2836415548078
2024-01-09 12:00:00,59.953256956824,51.73905313404838,68.49467566674403
2024-01-09 13:00:00,59.77845015724988,50.918694679698596,67.95676900429184
2024-01-09 14:00:00,59.58043528125422,50.73912413558466,67.72433602814588
2024-01-09 15:00:00,59.42325719259481,51.5110380914769,68.21609538637607
2024-01-09 16:00:00,59.4295173358592,50.86220268101816,67.79913206297235
2024-01-09 17:00:00,59.70619821725095,51.48466577018003,67.80482211905517
2024-01-09 18:00:00,60.208772472459,51.89351087454442,68.24350012657092
2024-01-09 19:00:00,60.69533205678152,52.13786281593177,69.31493018004561
2024-01-09 20:00:00,60.86792418608471,52.19127346609054,69.22917975856251
2024-01-09 21:00:00,60.616589419573096,52.24144599793217,69.30392032014485
2024-01-09 22:00:00,60.15123467127265,51.712564875607946,68.85244230964703
2024-01-09 23:00:00,59.87401125760949,51.88217793425836,68.30738272533515
2024-01-10 00:00:00,60.06891527152021,51.73396011289315,68.70855786752088
2024-01-10 01:00:00,60.662609094735295,52.23547730218485,68.92238497398267
2024-01-10 02:00:00,61.266925112717416,52.992513476951835,69.50754990936504
2024-01-10 03:00:00,61.47648349321223,52.59926198424997,70.56253907070581
2024-01-10 04:00:00,61.17520698053312,53.19973603415963,70.02492845395413
2024-01-10 05:00:00,60.602108146926135,52.34665991649314,68.69224476952537
2024-01-10 06:00:00,60.13972096697429,51.755996639596454,68.48810762614076
2024-01-10 07:00:00,60.02115036279792,51.21505232195883,67.99825219253576
2024-01-10 08:00:00,60.197473918632596,51.588048877468324,69.03647436844007
2024-01-10 09:00:00,60.441186745025895,51.495242169124914,68.31479029008293
2024-01-10 10:00:00,60.55284368938108,52.05573456117541,68.54666874316263
2024-01-10 11:00:00,60.479391814578285,51.47861807670546,68.74596495094511
2024-01-10 12:00:00,60.27643853815353,52.206360853327055,69.08313805118676
2024-01-10 13:00:00,60.008343932380534,51.90222722364498,68.42088078111377
2024-01-10 14:00:00,59.71466592491743,51.38967519403595,68.50344139198039
2024-01-10 15:00:00,59.4606542754286,50.83552835349733,67.74955088176193
2024-01-10 16:00:00,59.370126853857556,50.42011421103556,67.60798792049889
2024-01-10 17:00:00,59.55127913832979,50.917531056749226,68.0982068381028
2024-01-10 18:00:00,59.96077835929257,51.54366931533272,68.40677362632901
2024-01-10 19:00:00,60.35787801088215,52.21338642681046,68.4317548306347
2024-01-10 20:00:00,60.44573953998488,52.28629143114637,68.5761602293293
2024-01-10 21:00:00,60.11545678044822,51.79694825123202,68.55321982276327
2024-01-10 22:00:00,59.57791608921078,50.85603415841894,68.23076313710497
2024-01-10 23:00:00,59.23616245089659,51.04722243953533,67.5366106702641
2024-01-11 00:00:00,59.374988988841345,50.62337048929098,67.31826740703201
2024-01-11 01:00:00,59.92174882828248,51.8592822802746,68.3116408348767
2024-01-11 02:00:00,60.48885049534466,51.63300217630917,69.27091842297405
2024-01-11 03:00:00,60.67136881466788,52.12032518081382,68.9607291089363
2024-01-11 04:00:00,60.35355434164397,52.1359791442794,68.76590739464257
2024-01-11 05:00:00,59.77461683619355,51.06273997878209,68.47378369551656
2024-01-11 06:00:00,59.31715468895657,50.553308509132705,67.77100848255722
2024-01-11 07:00:00,59.21420397216224,50.604524240590926,67.94359817611158
2024-01-11 08:00:00,59.41664131838933,50.60043095616826,68.11812118016162
2024-01-11 09:00:00,59.69663159037092,51.28782478249933,68.03061266103417
2024-01-11 10:00:00,59.854274501706186,50.682292543992304,68.08811519205538
2024-01-11 11:00:00,59.83594305229955,51.877883089777775,68.27877366783477
2024-01-11 12:00:00,59.69655909561266,50.53099237434966,67.93744482952613
2024-01-11 13:00:00,59.499694441917704,51.724410455593414,68.43428928764592
2024-01-11 14:00:00,59.28402612604983,50.55432308386241,67.45469865782376
2024-01-11 15:00:00,59.113841586848686,50.37985863098061,67.65795894290328
2024-01-11 16:00:00,59.11192714244389,51.16767677346291,67.00199753590147
2024-01-11 17:00:00,59.385390524766116,50.96791666707576,67.72796507360695
2024-01-11 18:00:00,59.889768735661,51.2430888251696,68.29046270062906
2024-01-11 19:00:00,60.383156772404256,52.369556228137476,68.58225426405617
2024-01-11 20:00:00,60.56754385461125,52.25603388079527,68.66087572813177
2024-01-11 21:00:00,60.332852536447035,51.37093556445181,68.95524537385319
2024-01-11 22:00:00,59.88881347687752,51.302788683734086,68.64266474410846
2024-01-11 23:00:00,59.63734595096035,50.98604475002319,68.07872157305917
2024-01-12 00:00:00,59.862161358808144,51.02108620850343,68.32479135905422
2024-01-12 01:00:00,60.48958850359438,51.67976840479628,68.40295416113969
2024-01-12 02:00:00,61.13108165358095,52.36382424111658,69.63198822102166
2024-01-12 03:00:00,61.38084319320541,52.626021339458354,70.34708747817884
2024-01-12 04:00:00,61.12234375299142,53.12690295538049,70.61170504989947
2024-01-12 05:00:00,60.59411519122657,52.63815195167778,68.9020793884341
2024-01-12 06:00:00,60.17818822139145,51.36595193568703,68.18553895803788
2024-01-12 07:00:00,60.107148255031625,51.95111730947914,68.57681181337757
2024-01-12 08:00:00,60.331543580816614,51.78857421931169,68.56823162021108
2024-01-12 09:00:00,60.6233367776924,52.01910440009843,68.5548841148193
2024-01-12 10:00:00,60.782553476939135,52.524096888550616,69.14616128062033
2024-01-12 11:00:00,60.75562131300811,51.87924356138502,69.57256717406722
2024-01-12 12:00:00,60.59764437487833,52.00973786995012,69.0398874736407
2024-01-12 13:00:00,60.37250157988548,52.24953311429679,69.07231205245328
2024-01-12 14:00:00,60.11929763428756,51.69911272332169,68.8519838158944
2024-01-12 15:00:00,59.902862384990364,50.887424548453446,68.32069431629449
2024-01-12 16:00:00,59.846632022093814,51.42924903300611,67.99406587230551
2024-01-12 17:00:00,60.05846299091257,51.802261578934925,68.1819656474671
2024-01-12 18:00:00,60.494729984390105,52.36774859552358,69.39722378316719
2024-01-12 19:00:00,60.914443692974636,52.272698146096644,69.87168748286297
2024-01-12 20:00:00,61.02057508319282,52.74779876115885,69.34567688387673
2024-01-12 21:00:00,60.70408174182385,52.653511892357706,68.9656357204781
2024-01-12 22:00:00,60.17576922197867,51.63943217068612,68.73834851278306
2024-01-12 23:00:00,59.838657644445554,51.36911764311188,67.92403870136563
2024-01-13 00:00:00,59.977570989379615,51.5551367353495,68.32864312332201
2024-01-13 01:00:00,60.51994802973735,52.0008034592125,69.08453849488505
2024-01-13 02:00:00,61.07833610472902,52.26822527338971,69.69231431813967
2024-01-13 03:00:00,61.24799971988449,53.07418973426454,69.55259473560676
2024-01-13 04:00:00,60.91342704175022,51.479371152658544,69.72497941078635
2024-01-13 05:00:00,60.314109834304126,51.89590495501012,69.30699075640844
2024-01-13 06:00:00,59.832968795726636,51.38331922415646,68.00189780867497
2024-01-13 07:00:00,59.70339802242425,51.29274215034963,68.69516080343467
2024-01-13 08:00:00,59.876662864410605,51.94116335336071,68.49572421603816
2024-01-13 09:00:00,60.12534220166361,52.448933279864136,69.06534298019386
2024-01-13 10:00:00,60.24996937187685,51.79882914814592,68.41526423078764
2024-01-13 11:00:00,60.19736468883003,51.581443597376904,68.98274214360985
2024-01-13 12:00:00,60.02290494468326,51.73240650949815,68.37192150789878
2024-01-13 13:00:00,59.79061838060468,50.73120655420327,68.28067266579413
2024-01-13 14:00:00,59.53963383327156,50.95999621554353,68.05334130975797
2024-01-13 15:00:00,59.334679884336126,51.27516382925483,67.85417531377894
2024-01-13 16:00:00,59.298967474940625,50.40815717870965,67.50017646119092
2024-01-13 17:00:00,59.54000682500542,50.78547280275994,67.84709373585001
2024-01-13 18:00:00,60.013709991738764,51.45568980696955,68.44650992399333
2024-01-13 19:00:00,60.47851468434418,52.08345238702784,68.98646620731739
2024-01-13 20:00:00,60.63671602941762,51.437577495261415,69.44528081535391
2024-01-13 21:00:00,60.37850172906317,51.68952289211704,69.06355450856289
2024-01-13 22:00:00,59.91382343549326,52.815696616399926,68.37908259655636
2024-01-13 23:00:00,59.644774467804304,50.75902503401835,68.29464328000606
2024-01-14 00:00:00,59.855191164711194,51.39986954629517,68.84624402639831
2024-01-14 01:00:00,60.47147667094956,52.511813017498945,68.92972666156916
2024-01-14 02:00:00,61.105108192294104,52.46777457624442,69.62104563820233
2024-01-14 03:00:00,61.35025953342348,52.95914444466863,70.00674478077629
2024-01-14 04:00:00,61.09032181014881,52.05384570444098,69.72999804972495
2024-01-14 05:00:00,60.56369770094421,52.17498924577753,69.3639142377341
2024-01-14 06:00:00,60.152241014549794,51.92593361581393,68.58568599930744
2024-01-14 07:00:00,60.088315118587815,51.36687850528346,68.69621643893676
2024-01-14 08:00:00,60.32220431566356,51.30919238821001,68.4906805872021
2024-01-14 09:00:00,60.625569023014464,51.91070693186502,68.71436521466552
2024-01-14 10:00:00,60.79809882180505,52.46321951660548,69.51010246223555
2024-01-14 11:00:00,60.78585615977218,51.89558231132768,69.64176766639369
2024-01-14 12:00:00,60.643555957117506,52.13884351749801,68.86878103798276
2024-01-14 13:00:00,60.434669470298694,51.62882546798834,67.94985565215809
2024-01-14 14:00:00,60.19788100638681,51.830289482756804,69.17627011144924
2024-01-14 15:00:00,59.997593217734845,51.322755417873594,67.96432684848615
2024-01-14 16:00:00,59.95681435830141,51.949095937206046,68.07917909265186
2024-01-14 17:00:00,60.182978280901345,51.756016303157004,68.91676076214966
2024-01-14 18:00:00,60.63204846842851,51.994293458247945,69.39771566693729
2024-01-14 19:00:00,61.062641694800966,51.99571712652672,69.5038645217574
2024-01-14 20:00:00,61.17735800984621,52.823812614161035,70.04582381123937
2024-01-14 21:00:00,60.86681251053704,52.2252784484648,69.70700079341994
2024-01-14 22:00:00,60.341501762027896,51.637893053113764,68.71877406570914
2024-01-14 23:00:00,60.00417505539983,51.51255575434361,68.25450961610204
2024-01-15 00:00:00,60.139427874542434,51.70385832871062,69.04630258227371
2024-01-15 01:00:00,60.674516467673484,52.660697051976946,68.92888511730786
2024-01-15 02:00:00,61.22185467272983,52.6492772683646,70.07402042446886
2024-01-15 03:00:00,61.376624940456956,52.75407183319669,69.42142280639983
2024-01-15 04:00:00,61.02328659101589,52.44475271215115,69.82795476245535
2024-01-15 05:00:00,60.401356823501,51.57964780371243,68.60891682808877
2024-01-15 06:00:00,59.89383642207633,51.21292757396859,68.35469930412329
2024-01-15 07:00:00,59.73425387667864,51.354765450924376,67.71466862686545
2024-01-15 08:00:00,59.87406218426402,51.158465459788694,69.09936492064257
2024-01-15 09:00:00,60.08607937020305,51.369936636628694,68.49123090545407
2024-01-15 10:00:00,60.17112697986375,52.195249562560896,68.16312133779206
2024-01-15 11:00:00,60.07635950747518,52.072062336763764,68.69678401184579
2024-01-15 12:00:00,59.85753019204186,51.67248618223748,68.07916473276438
2024-01-15 13:00:00,59.57908170928991,50.7516470920881,68.00475537144578
2024-01-15 14:00:00,59.28059051972228,50.51733042093449,67.67552531380841
2024-01-15 15:00:00,59.027260754239705,50.65580177102304,67.69367694376449
2024-01-15 16:00:00,58.94280117262234,50.596053322337816,67.50788139455669
2024-01-15 17:00:00,59.13523609581266,51.12647420539138,67.92498297629044
2024-01-15 18:00:00,59.56100172530698,51.32760531525851,68.09599199345178
2024-01-15 19:00:00,59.979063542554314,51.66064108013696,68.41215814852731
2024-01-15 20:00:00,60.0922415641992,51.999893103564794,68.41000781162458
2024-01-15 21:00:00,59.79123897585439,51.532932513453346,68.49852906459729
2024-01-15 22:00:00,59.28650705038084,51.09491353844281,67.22364562280298
2024-01-15 23:00:00,58.980616558025204,50.37705100636449,68.04105552280163
2024-01-16 00:00:00,59.1578530416737,50.74060961306067,66.9757621631784
2024-01-16 01:00:00,59.745034832388015,51.54606125749977,67.9771299157318
2024-01-16 02:00:00,60.354014913141135,52.194135046135955,69.13992199173707
2024-01-16 03:00:00,60.5792985148239,51.70023578177033,69.16999012396964
2024-01-16 04:00:00,60.30455939884845,51.40397886047681,68.00930890219277
2024-01-16 05:00:00,59.768430249120705,51.335970300336676,68.16651934648227
2024-01-16 06:00:00,59.352939000206206,50.80468952325705,67.8124526565621
2024-01-16 07:00:00,59.29056469011687,50.59292456234514,67.63290662990714
2024-01-16 08:00:00,59.531646957781014,51.10215919440579,68.27508476851654
2024-01-16 09:00:00,59.84784006841914,51.0784182582951,68.24529188372419
2024-01-16 10:00:00,60.03876554940342,51.385875130574824,68.27614339294038
2024-01-16 11:00:00,60.05035622850602,51.745929185344814,69.22072506511986
2024-01-16 12:00:00,59.93713692311137,51.4327406560209,68.48501574937809
2024-01-16 13:00:00,59.762330124323746,51.413719224714654,69.23161205227693
2024-01-16 14:00:00,59.564315249082696,50.522590952683885,68.32717553493963
2024-01-16 15:00:00,59.40713716119807,51.780134903496226,67.77822027513648
2024-01-16 16:00:00,59.413397305242455,51.16241668646924,67.60743401174071
